Plot,Date,Observers,Transect,Meter,Cover type,Cover class,Midpoint value
DIA248,6/25/2015,SF,W,12,Annual forb,0,0
DIA248,6/25/2015,SF,W,12,Perennial forb ,1,2.5
DIA248,6/25/2015,SF,W,12,Shrub ,0,0
DIA248,6/25/2015,SF,W,12,Bare Ground,3,37.5
DIA248,6/25/2015,SF,W,12,Litter,1,2.5
DIA248,6/25/2015,SF,W,12,Gravel,2,15
DIA248,6/25/2015,SF,W,12,Rock,2,15
DIA248,6/25/2015,SF,W,12,Crust,0,0
DIA248,6/25/2015,SF,W,15,Cheatgrass,0,0
DIA248,6/25/2015,SF,W,15,Other Ann Grass,0,0
DIA248,6/25/2015,SF,W,15,Perennial grass,2,15
DIA248,6/25/2015,SF,W,15,Annual forb,1,2.5
DIA248,6/25/2015,SF,W,15,Perennial forb ,1,2.5
DIA248,6/25/2015,SF,W,15,Shrub ,1,2.5
DIA248,6/25/2015,SF,W,15,Bare Ground,2,15
DIA248,6/25/2015,SF,W,15,Litter,2,15
DIA248,6/25/2015,SF,W,15,Gravel,3,37.5
DIA248,6/25/2015,SF,W,15,Rock,2,15
DIA248,6/25/2015,SF,W,15,Crust,0,0
DIA248120,6/25/2015,EK,E,1,Cheatgrass,0,0
DIA248120,6/25/2015,EK,E,1,Other Ann Grass,0,0
DIA248120,6/25/2015,EK,E,1,Perennial grass,1,2.5
DIA248120,6/25/2015,EK,E,1,Annual forb,0,0
DIA248120,6/25/2015,EK,E,1,Perennial forb ,2,15
DIA248120,6/25/2015,EK,E,1,Shrub ,4,62.5
DIA248120,6/25/2015,EK,E,1,Bare Ground,1,2.5
DIA248120,6/25/2015,EK,E,1,Litter,1,2.5
DIA248120,6/25/2015,EK,E,1,Gravel,1,2.5
DIA248120,6/25/2015,EK,E,1,Rock,0,0
DIA248120,6/25/2015,EK,E,1,Crust,0,0
DIA248120,6/25/2015,EK,E,4,Cheatgrass,0,0
DIA248120,6/25/2015,EK,E,4,Other Ann Grass,0,0
DIA248120,6/25/2015,EK,E,4,Perennial grass,1,2.5
DIA248120,6/25/2015,EK,E,4,Annual forb,0,0
DIA248120,6/25/2015,EK,E,4,Perennial forb ,0,0
DIA248120,6/25/2015,EK,E,4,Shrub ,6,97.5
DIA248120,6/25/2015,EK,E,4,Bare Ground,2,15
DIA248120,6/25/2015,EK,E,4,Litter,1,2.5
DIA248120,6/25/2015,EK,E,4,Gravel,1,2.5
DIA248120,6/25/2015,EK,E,4,Rock,0,0
DIA248120,6/25/2015,EK,E,4,Crust,0,0
DIA248120,6/25/2015,EK,E,5,Cheatgrass,0,0
DIA248120,6/25/2015,EK,E,5,Other Ann Grass,0,0
DIA248120,6/25/2015,EK,E,5,Perennial grass,2,15
DIA248120,6/25/2015,EK,E,5,Annual forb,1,2.5
DIA248120,6/25/2015,EK,E,5,Perennial forb ,1,2.5
DIA248120,6/25/2015,EK,E,5,Shrub ,3,37.5
DIA248120,6/25/2015,EK,E,5,Bare Ground,3,37.5
DIA248120,6/25/2015,EK,E,5,Litter,1,2.5
DIA248120,6/25/2015,EK,E,5,Gravel,1,2.5
DIA248120,6/25/2015,EK,E,5,Rock,1,2.5
DIA248120,6/25/2015,EK,E,5,Crust,0,0
DIA248120,6/25/2015,EK,E,8,Cheatgrass,0,0
DIA248120,6/25/2015,EK,E,8,Other Ann Grass,0,0
DIA248120,6/25/2015,EK,E,8,Perennial grass,0,0
DIA248120,6/25/2015,EK,E,8,Annual forb,0,0
DIA248120,6/25/2015,EK,E,8,Perennial forb ,1,2.5
DIA248120,6/25/2015,EK,E,8,Shrub ,3,37.5
DIA248120,6/25/2015,EK,E,8,Bare Ground,1,2.5
DIA248120,6/25/2015,EK,E,8,Litter,2,15
DIA248120,6/25/2015,EK,E,8,Gravel,1,2.5
DIA248120,6/25/2015,EK,E,8,Rock,2,15
DIA248120,6/25/2015,EK,E,8,Crust,0,0
DIA248120,6/25/2015,EK,E,15,Cheatgrass,0,0
DIA248120,6/25/2015,EK,E,15,Other Ann Grass,0,0
DIA248120,6/25/2015,EK,E,15,Perennial grass,2,15
DIA248120,6/25/2015,EK,E,15,Annual forb,1,2.5
DIA248120,6/25/2015,EK,E,15,Perennial forb ,2,15
DIA248120,6/25/2015,EK,E,15,Shrub ,3,37.5
DIA248120,6/25/2015,EK,E,15,Bare Ground,1,2.5
DIA248120,6/25/2015,EK,E,15,Litter,1,2.5
DIA248120,6/25/2015,EK,E,15,Gravel,2,15
DIA248120,6/25/2015,EK,E,15,Rock,0,0
DIA248120,6/25/2015,EK,E,15,Crust,0,0
DIA248120,6/25/2015,EK,N,2,Cheatgrass,0,0
DIA248120,6/25/2015,EK,N,2,Other Ann Grass,0,0
DIA248120,6/25/2015,EK,N,2,Perennial grass,1,2.5
DIA248120,6/25/2015,EK,N,2,Annual forb,0,0
DIA248120,6/25/2015,EK,N,2,Perennial forb ,2,15
DIA248120,6/25/2015,EK,N,2,Shrub ,4,62.5
DIA248120,6/25/2015,EK,N,2,Bare Ground,0,0
DIA248120,6/25/2015,EK,N,2,Litter,2,15
DIA248120,6/25/2015,EK,N,2,Gravel,1,2.5
DIA248120,6/25/2015,EK,N,2,Rock,0,0
DIA248120,6/25/2015,EK,N,2,Crust,0,0
DIA248120,6/25/2015,EK,N,3,Cheatgrass,0,0
DIA248120,6/25/2015,EK,N,3,Other Ann Grass,0,0
DIA248120,6/25/2015,EK,N,3,Perennial grass,0,0
DIA248120,6/25/2015,EK,N,3,Annual forb,0,0
DIA248120,6/25/2015,EK,N,3,Perennial forb ,3,37.5
DIA248120,6/25/2015,EK,N,3,Shrub ,4,62.5
DIA248120,6/25/2015,EK,N,3,Bare Ground,1,2.5
DIA248120,6/25/2015,EK,N,3,Litter,2,15
DIA248120,6/25/2015,EK,N,3,Gravel,1,2.5
DIA248120,6/25/2015,EK,N,3,Rock,0,0
DIA248120,6/25/2015,EK,N,3,Crust,0,0
DIA248120,6/25/2015,EK,N,5,Cheatgrass,0,0
DIA248120,6/25/2015,EK,N,5,Other Ann Grass,0,0
DIA248120,6/25/2015,EK,N,5,Perennial grass,0,0
DIA248120,6/25/2015,EK,N,5,Annual forb,1,2.5
DIA248120,6/25/2015,EK,N,5,Perennial forb ,2,15
DIA248120,6/25/2015,EK,N,5,Shrub ,4,62.5
DIA248120,6/25/2015,EK,N,5,Bare Ground,2,15
DIA248120,6/25/2015,EK,N,5,Litter,1,2.5
DIA248120,6/25/2015,EK,N,5,Gravel,1,2.5
DIA248120,6/25/2015,EK,N,5,Rock,1,2.5
DIA248120,6/25/2015,EK,N,5,Crust,0,0
DIA248120,6/25/2015,EK,N,9,Cheatgrass,0,0
DIA248120,6/25/2015,EK,N,9,Other Ann Grass,0,0
DIA248120,6/25/2015,EK,N,9,Perennial grass,0,0
DIA248120,6/25/2015,EK,N,9,Annual forb,1,2.5
DIA248120,6/25/2015,EK,N,9,Perennial forb ,0,0
DIA248120,6/25/2015,EK,N,9,Shrub ,6,97.5
DIA248120,6/25/2015,EK,N,9,Bare Ground,0,0
DIA248120,6/25/2015,EK,N,9,Litter,0,0
DIA248120,6/25/2015,EK,N,9,Gravel,0,0
DIA248120,6/25/2015,EK,N,9,Rock,0,0
DIA248120,6/25/2015,EK,N,9,Crust,0,0
DIA248120,6/25/2015,EK,N,12,Cheatgrass,0,0
DIA248120,6/25/2015,EK,N,12,Other Ann Grass,0,0
DIA248120,6/25/2015,EK,N,12,Perennial grass,0,0
DIA248120,6/25/2015,EK,N,12,Annual forb,0,0
DIA248120,6/25/2015,EK,N,12,Perennial forb ,0,0
DIA248120,6/25/2015,EK,N,12,Shrub ,6,97.5
DIA248120,6/25/2015,EK,N,12,Bare Ground,1,2.5
DIA248120,6/25/2015,EK,N,12,Litter,0,0
DIA248120,6/25/2015,EK,N,12,Gravel,0,0
DIA248120,6/25/2015,EK,N,12,Rock,0,0
DIA248120,6/25/2015,EK,N,12,Crust,0,0
DIA248120,6/25/2015,EK,S,2,Cheatgrass,0,0
DIA248120,6/25/2015,EK,S,2,Other Ann Grass,0,0
DIA248120,6/25/2015,EK,S,2,Perennial grass,1,2.5
DIA248120,6/25/2015,EK,S,2,Annual forb,0,0
DIA248120,6/25/2015,EK,S,2,Perennial forb ,2,15
DIA248120,6/25/2015,EK,S,2,Shrub ,3,37.5
DIA248120,6/25/2015,EK,S,2,Bare Ground,1,2.5
DIA248120,6/25/2015,EK,S,2,Litter,1,2.5
DIA248120,6/25/2015,EK,S,2,Gravel,1,2.5
DIA248120,6/25/2015,EK,S,2,Rock,0,0
DIA248120,6/25/2015,EK,S,2,Crust,0,0
DIA248120,6/25/2015,EK,S,4,Cheatgrass,0,0
DIA248120,6/25/2015,EK,S,4,Other Ann Grass,0,0
DIA248120,6/25/2015,EK,S,4,Perennial grass,2,15
DIA248120,6/25/2015,EK,S,4,Annual forb,0,0
DIA248120,6/25/2015,EK,S,4,Perennial forb ,2,15
DIA248120,6/25/2015,EK,S,4,Shrub ,3,37.5
DIA248120,6/25/2015,EK,S,4,Bare Ground,1,2.5
DIA248120,6/25/2015,EK,S,4,Litter,2,15
DIA248120,6/25/2015,EK,S,4,Gravel,1,2.5
DIA248120,6/25/2015,EK,S,4,Rock,0,0
DIA248120,6/25/2015,EK,S,4,Crust,0,0
DIA248120,6/25/2015,EK,S,7,Cheatgrass,0,0
DIA248120,6/25/2015,EK,S,7,Other Ann Grass,0,0
DIA248120,6/25/2015,EK,S,7,Perennial grass,0,0
DIA248120,6/25/2015,EK,S,7,Annual forb,0,0
DIA248120,6/25/2015,EK,S,7,Perennial forb ,1,2.5
DIA248120,6/25/2015,EK,S,7,Shrub ,4,62.5
DIA248120,6/25/2015,EK,S,7,Bare Ground,2,15
DIA248120,6/25/2015,EK,S,7,Litter,2,15
DIA248120,6/25/2015,EK,S,7,Gravel,1,2.5
DIA248120,6/25/2015,EK,S,7,Rock,1,2.5
DIA248120,6/25/2015,EK,S,7,Crust,0,0
DIA248120,6/25/2015,EK,S,14,Cheatgrass,0,0
DIA248120,6/25/2015,EK,S,14,Other Ann Grass,0,0
DIA248120,6/25/2015,EK,S,14,Perennial grass,0,0
DIA248120,6/25/2015,EK,S,14,Annual forb,1,2.5
DIA248120,6/25/2015,EK,S,14,Perennial forb ,0,0
DIA248120,6/25/2015,EK,S,14,Shrub ,4,62.5
DIA248120,6/25/2015,EK,S,14,Bare Ground,2,15
DIA248120,6/25/2015,EK,S,14,Litter,3,37.5
DIA248120,6/25/2015,EK,S,14,Gravel,1,2.5
DIA248120,6/25/2015,EK,S,14,Rock,1,2.5
DIA248120,6/25/2015,EK,S,14,Crust,0,0
DIA248120,6/25/2015,EK,S,15,Cheatgrass,0,0
DIA248120,6/25/2015,EK,S,15,Other Ann Grass,0,0
DIA248120,6/25/2015,EK,S,15,Perennial grass,1,2.5
DIA248120,6/25/2015,EK,S,15,Annual forb,0,0
DIA248120,6/25/2015,EK,S,15,Perennial forb ,1,2.5
DIA248120,6/25/2015,EK,S,15,Shrub ,2,15
DIA248120,6/25/2015,EK,S,15,Bare Ground,2,15
DIA248120,6/25/2015,EK,S,15,Litter,1,2.5
DIA248120,6/25/2015,EK,S,15,Gravel,1,2.5
DIA248120,6/25/2015,EK,S,15,Rock,2,15
DIA248120,6/25/2015,EK,S,15,Crust,0,0
DIA248120,6/25/2015,EK,W,4,Cheatgrass,0,0
DIA248120,6/25/2015,EK,W,4,Other Ann Grass,0,0
DIA248120,6/25/2015,EK,W,4,Perennial grass,0,0
DIA248120,6/25/2015,EK,W,4,Annual forb,0,0
DIA248120,6/25/2015,EK,W,4,Perennial forb ,1,2.5
DIA248120,6/25/2015,EK,W,4,Shrub ,4,62.5
DIA248120,6/25/2015,EK,W,4,Bare Ground,0,0
DIA248120,6/25/2015,EK,W,4,Litter,3,37.5
DIA248120,6/25/2015,EK,W,4,Gravel,1,2.5
DIA248120,6/25/2015,EK,W,4,Rock,0,0
DIA248120,6/25/2015,EK,W,4,Crust,0,0
DIA248120,6/25/2015,EK,W,8,Cheatgrass,0,0
DIA248120,6/25/2015,EK,W,8,Other Ann Grass,0,0
DIA248120,6/25/2015,EK,W,8,Perennial grass,0,0
DIA248120,6/25/2015,EK,W,8,Annual forb,0,0
DIA248120,6/25/2015,EK,W,8,Perennial forb ,2,15
DIA248120,6/25/2015,EK,W,8,Shrub ,4,62.5
DIA248120,6/25/2015,EK,W,8,Bare Ground,0,0
DIA248120,6/25/2015,EK,W,8,Litter,2,15
DIA248120,6/25/2015,EK,W,8,Gravel,0,0
DIA248120,6/25/2015,EK,W,8,Rock,1,2.5
DIA248120,6/25/2015,EK,W,8,Crust,0,0
DIA248120,6/25/2015,EK,W,9,Cheatgrass,0,0
DIA248120,6/25/2015,EK,W,9,Other Ann Grass,0,0
DIA248120,6/25/2015,EK,W,9,Perennial grass,1,2.5
DIA248120,6/25/2015,EK,W,9,Annual forb,0,0
DIA248120,6/25/2015,EK,W,9,Perennial forb ,2,15
DIA248120,6/25/2015,EK,W,9,Shrub ,4,62.5
DIA248120,6/25/2015,EK,W,9,Bare Ground,0,0
DIA248120,6/25/2015,EK,W,9,Litter,2,15
DIA248120,6/25/2015,EK,W,9,Gravel,2,15
DIA248120,6/25/2015,EK,W,9,Rock,0,0
DIA248120,6/25/2015,EK,W,9,Crust,0,0
DIA248120,6/25/2015,EK,W,10,Cheatgrass,0,0
DIA248120,6/25/2015,EK,W,10,Other Ann Grass,0,0
DIA248120,6/25/2015,EK,W,10,Perennial grass,0,0
DIA248120,6/25/2015,EK,W,10,Annual forb,0,0
DIA248120,6/25/2015,EK,W,10,Perennial forb ,0,0
DIA248120,6/25/2015,EK,W,10,Shrub ,6,97.5
DIA248120,6/25/2015,EK,W,10,Bare Ground,0,0
DIA248120,6/25/2015,EK,W,10,Litter,1,2.5
DIA248120,6/25/2015,EK,W,10,Gravel,0,0
DIA248120,6/25/2015,EK,W,10,Rock,0,0
DIA248120,6/25/2015,EK,W,10,Crust,0,0
DIA248120,6/25/2015,EK,W,15,Cheatgrass,0,0
DIA248120,6/25/2015,EK,W,15,Other Ann Grass,0,0
DIA248120,6/25/2015,EK,W,15,Perennial grass,1,2.5
DIA248120,6/25/2015,EK,W,15,Annual forb,1,2.5
DIA248120,6/25/2015,EK,W,15,Perennial forb ,3,37.5
DIA248120,6/25/2015,EK,W,15,Shrub ,3,37.5
DIA248120,6/25/2015,EK,W,15,Bare Ground,1,2.5
DIA248120,6/25/2015,EK,W,15,Litter,1,2.5
DIA248120,6/25/2015,EK,W,15,Gravel,2,15
DIA248120,6/25/2015,EK,W,15,Rock,0,0
DIA248120,6/25/2015,EK,W,15,Crust,0,0
DIA248240,6/24/2015,SF,E,5,Cheatgrass,0,0
DIA248240,6/24/2015,SF,E,5,Other Ann Grass,0,0
DIA248240,6/24/2015,SF,E,5,Perennial grass,0,0
DIA248240,6/24/2015,SF,E,5,Annual forb,0,0
DIA248240,6/24/2015,SF,E,5,Perennial forb ,1,2.5
DIA248240,6/24/2015,SF,E,5,Shrub ,1,2.5
DIA248240,6/24/2015,SF,E,5,Bare Ground,0,0
DIA248240,6/24/2015,SF,E,5,Litter,5,85
DIA248240,6/24/2015,SF,E,5,Gravel,0,0
DIA248240,6/24/2015,SF,E,5,Rock,2,15
DIA248240,6/24/2015,SF,E,5,Crust,0,0
DIA248240,6/24/2015,SF,E,7,Cheatgrass,0,0
DIA248240,6/24/2015,SF,E,7,Other Ann Grass,0,0
DIA248240,6/24/2015,SF,E,7,Perennial grass,0,0
DIA248240,6/24/2015,SF,E,7,Annual forb,0,0
DIA248240,6/24/2015,SF,E,7,Perennial forb ,1,2.5
DIA248240,6/24/2015,SF,E,7,Shrub ,1,2.5
DIA248240,6/24/2015,SF,E,7,Bare Ground,0,0
DIA248240,6/24/2015,SF,E,7,Litter,5,85
DIA248240,6/24/2015,SF,E,7,Gravel,0,0
DIA248240,6/24/2015,SF,E,7,Rock,2,15
DIA248240,6/24/2015,SF,E,7,Crust,0,0
DIA248240,6/24/2015,SF,E,8,Cheatgrass,0,0
DIA248240,6/24/2015,SF,E,8,Other Ann Grass,0,0
DIA248240,6/24/2015,SF,E,8,Perennial grass,0,0
DIA248240,6/24/2015,SF,E,8,Annual forb,1,2.5
DIA248240,6/24/2015,SF,E,8,Perennial forb ,1,2.5
DIA248240,6/24/2015,SF,E,8,Shrub ,2,15
DIA248240,6/24/2015,SF,E,8,Bare Ground,0,0
DIA248240,6/24/2015,SF,E,8,Litter,5,85
DIA248240,6/24/2015,SF,E,8,Gravel,0,0
DIA248240,6/24/2015,SF,E,8,Rock,2,15
DIA248240,6/24/2015,SF,E,8,Crust,0,0
DIA248240,6/24/2015,SF,E,9,Cheatgrass,0,0
DIA248240,6/24/2015,SF,E,9,Other Ann Grass,0,0
DIA248240,6/24/2015,SF,E,9,Perennial grass,0,0
DIA248240,6/24/2015,SF,E,9,Annual forb,0,0
DIA248240,6/24/2015,SF,E,9,Perennial forb ,2,15
DIA248240,6/24/2015,SF,E,9,Shrub ,2,15
DIA248240,6/24/2015,SF,E,9,Bare Ground,2,15
DIA248240,6/24/2015,SF,E,9,Litter,3,37.5
DIA248240,6/24/2015,SF,E,9,Gravel,0,0
DIA248240,6/24/2015,SF,E,9,Rock,2,15
DIA248240,6/24/2015,SF,E,9,Crust,0,0
DIA248240,6/24/2015,SF,E,15,Cheatgrass,0,0
DIA248240,6/24/2015,SF,E,15,Other Ann Grass,0,0
DIA248240,6/24/2015,SF,E,15,Perennial grass,0,0
DIA248240,6/24/2015,SF,E,15,Annual forb,1,2.5
DIA248240,6/24/2015,SF,E,15,Perennial forb ,1,2.5
DIA248240,6/24/2015,SF,E,15,Shrub ,2,15
DIA248240,6/24/2015,SF,E,15,Bare Ground,3,37.5
DIA248240,6/24/2015,SF,E,15,Litter,4,62.5
DIA248240,6/24/2015,SF,E,15,Gravel,1,2.5
DIA248240,6/24/2015,SF,E,15,Rock,2,15
DIA248240,6/24/2015,SF,E,15,Crust,0,0
DIA248240,6/24/2015,SF,N,3,Cheatgrass,0,0
DIA248240,6/24/2015,SF,N,3,Other Ann Grass,0,0
DIA248240,6/24/2015,SF,N,3,Perennial grass,0,0
DIA248240,6/24/2015,SF,N,3,Annual forb,1,2.5
DIA248240,6/24/2015,SF,N,3,Perennial forb ,0,0
DIA248240,6/24/2015,SF,N,3,Shrub ,4,62.5
DIA248240,6/24/2015,SF,N,3,Bare Ground,3,37.5
DIA248240,6/24/2015,SF,N,3,Litter,2,15
DIA248240,6/24/2015,SF,N,3,Gravel,0,0
DIA248240,6/24/2015,SF,N,3,Rock,0,0
DIA248240,6/24/2015,SF,N,3,Crust,0,0
DIA248240,6/24/2015,SF,N,4,Cheatgrass,0,0
DIA248240,6/24/2015,SF,N,4,Other Ann Grass,0,0
DIA248240,6/24/2015,SF,N,4,Perennial grass,1,2.5
DIA248240,6/24/2015,SF,N,4,Annual forb,1,2.5
DIA248240,6/24/2015,SF,N,4,Perennial forb ,1,2.5
DIA248240,6/24/2015,SF,N,4,Shrub ,4,62.5
DIA248240,6/24/2015,SF,N,4,Bare Ground,2,15
DIA248240,6/24/2015,SF,N,4,Litter,2,15
DIA248240,6/24/2015,SF,N,4,Gravel,0,0
DIA248240,6/24/2015,SF,N,4,Rock,0,0
DIA248240,6/24/2015,SF,N,4,Crust,0,0
DIA248240,6/24/2015,SF,N,6,Cheatgrass,0,0
DIA248240,6/24/2015,SF,N,6,Other Ann Grass,0,0
DIA248240,6/24/2015,SF,N,6,Perennial grass,0,0
DIA248240,6/24/2015,SF,N,6,Annual forb,0,0
DIA248240,6/24/2015,SF,N,6,Perennial forb ,1,2.5
DIA248240,6/24/2015,SF,N,6,Shrub ,4,62.5
DIA248240,6/24/2015,SF,N,6,Bare Ground,2,15
DIA248240,6/24/2015,SF,N,6,Litter,3,37.5
DIA248240,6/24/2015,SF,N,6,Gravel,0,0
DIA248240,6/24/2015,SF,N,6,Rock,0,0
DIA248240,6/24/2015,SF,N,6,Crust,0,0
DIA248240,6/24/2015,SF,N,10,Cheatgrass,0,0
DIA248240,6/24/2015,SF,N,10,Other Ann Grass,0,0
DIA248240,6/24/2015,SF,N,10,Perennial grass,1,2.5
DIA248240,6/24/2015,SF,N,10,Annual forb,0,0
DIA248240,6/24/2015,SF,N,10,Perennial forb ,0,0
DIA248240,6/24/2015,SF,N,10,Shrub ,3,37.5
DIA248240,6/24/2015,SF,N,10,Bare Ground,3,37.5
DIA248240,6/24/2015,SF,N,10,Litter,2,15
DIA248240,6/24/2015,SF,N,10,Gravel,0,0
DIA248240,6/24/2015,SF,N,10,Rock,0,0
DIA248240,6/24/2015,SF,N,10,Crust,0,0
DIA248240,6/24/2015,SF,N,13,Cheatgrass,0,0
DIA248240,6/24/2015,SF,N,13,Other Ann Grass,0,0
DIA248240,6/24/2015,SF,N,13,Perennial grass,1,2.5
DIA248240,6/24/2015,SF,N,13,Annual forb,0,0
DIA248240,6/24/2015,SF,N,13,Perennial forb ,2,15
DIA248240,6/24/2015,SF,N,13,Shrub ,3,37.5
DIA248240,6/24/2015,SF,N,13,Bare Ground,2,15
DIA248240,6/24/2015,SF,N,13,Litter,2,15
DIA248240,6/24/2015,SF,N,13,Gravel,0,0
DIA248240,6/24/2015,SF,N,13,Rock,3,37.5
DIA248240,6/24/2015,SF,N,13,Crust,0,0
DIA248240,6/24/2015,SF,S,1,Cheatgrass,0,0
DIA248240,6/24/2015,SF,S,1,Other Ann Grass,0,0
DIA248240,6/24/2015,SF,S,1,Perennial grass,1,2.5
DIA248240,6/24/2015,SF,S,1,Annual forb,1,2.5
DIA248240,6/24/2015,SF,S,1,Perennial forb ,3,37.5
DIA248240,6/24/2015,SF,S,1,Shrub ,1,2.5
DIA248240,6/24/2015,SF,S,1,Bare Ground,3,37.5
DIA248240,6/24/2015,SF,S,1,Litter,2,15
DIA248240,6/24/2015,SF,S,1,Gravel,0,0
DIA248240,6/24/2015,SF,S,1,Rock,2,15
DIA248240,6/24/2015,SF,S,1,Crust,0,0
DIA248240,6/24/2015,SF,S,7,Cheatgrass,0,0
DIA248240,6/24/2015,SF,S,7,Other Ann Grass,0,0
DIA248240,6/24/2015,SF,S,7,Perennial grass,0,0
DIA248240,6/24/2015,SF,S,7,Annual forb,0,0
DIA248240,6/24/2015,SF,S,7,Perennial forb ,0,0
DIA248240,6/24/2015,SF,S,7,Shrub ,4,62.5
DIA248240,6/24/2015,SF,S,7,Bare Ground,0,0
DIA248240,6/24/2015,SF,S,7,Litter,5,85
DIA248240,6/24/2015,SF,S,7,Gravel,0,0
DIA248240,6/24/2015,SF,S,7,Rock,2,15
DIA248240,6/24/2015,SF,S,7,Crust,0,0
DIA248240,6/24/2015,SF,S,12,Cheatgrass,0,0
DIA248240,6/24/2015,SF,S,12,Other Ann Grass,0,0
DIA248240,6/24/2015,SF,S,12,Perennial grass,0,0
DIA248240,6/24/2015,SF,S,12,Annual forb,0,0
DIA248240,6/24/2015,SF,S,12,Perennial forb ,2,15
DIA248240,6/24/2015,SF,S,12,Shrub ,4,62.5
DIA248240,6/24/2015,SF,S,12,Bare Ground,0,0
DIA248240,6/24/2015,SF,S,12,Litter,2,15
DIA248240,6/24/2015,SF,S,12,Gravel,2,15
DIA248240,6/24/2015,SF,S,12,Rock,1,2.5
DIA248240,6/24/2015,SF,S,12,Crust,0,0
DIA248240,6/24/2015,SF,S,14,Cheatgrass,0,0
DIA248240,6/24/2015,SF,S,14,Other Ann Grass,0,0
DIA248240,6/24/2015,SF,S,14,Perennial grass,1,2.5
DIA248240,6/24/2015,SF,S,14,Annual forb,1,2.5
DIA248240,6/24/2015,SF,S,14,Perennial forb ,1,2.5
DIA248240,6/24/2015,SF,S,14,Shrub ,2,15
DIA248240,6/24/2015,SF,S,14,Bare Ground,1,2.5
DIA248240,6/24/2015,SF,S,14,Litter,2,15
DIA248240,6/24/2015,SF,S,14,Gravel,3,37.5
DIA248240,6/24/2015,SF,S,14,Rock,0,0
DIA248240,6/24/2015,SF,S,14,Crust,0,0
DIA248240,6/24/2015,SF,S,15,Cheatgrass,0,0
DIA248240,6/24/2015,SF,S,15,Other Ann Grass,0,0
DIA248240,6/24/2015,SF,S,15,Perennial grass,2,15
DIA248240,6/24/2015,SF,S,15,Annual forb,0,0
DIA248240,6/24/2015,SF,S,15,Perennial forb ,2,15
DIA248240,6/24/2015,SF,S,15,Shrub ,5,85
DIA248240,6/24/2015,SF,S,15,Bare Ground,0,0
DIA248240,6/24/2015,SF,S,15,Litter,2,15
DIA248240,6/24/2015,SF,S,15,Gravel,0,0
DIA248240,6/24/2015,SF,S,15,Rock,0,0
DIA248240,6/24/2015,SF,S,15,Crust,0,0
DIA248240,6/24/2015,SF,W,1,Cheatgrass,0,0
DIA248240,6/24/2015,SF,W,1,Other Ann Grass,0,0
DIA248240,6/24/2015,SF,W,1,Perennial grass,1,2.5
DIA248240,6/24/2015,SF,W,1,Annual forb,0,0
DIA248240,6/24/2015,SF,W,1,Perennial forb ,1,2.5
DIA248240,6/24/2015,SF,W,1,Shrub ,4,62.5
DIA248240,6/24/2015,SF,W,1,Bare Ground,1,2.5
DIA248240,6/24/2015,SF,W,1,Litter,3,37.5
DIA248240,6/24/2015,SF,W,1,Gravel,0,0
DIA248240,6/24/2015,SF,W,1,Rock,2,15
DIA248240,6/24/2015,SF,W,1,Crust,0,0
DIA248240,6/24/2015,SF,W,5,Cheatgrass,0,0
DIA248240,6/24/2015,SF,W,5,Other Ann Grass,0,0
DIA248240,6/24/2015,SF,W,5,Perennial grass,1,2.5
DIA248240,6/24/2015,SF,W,5,Annual forb,1,2.5
DIA248240,6/24/2015,SF,W,5,Perennial forb ,2,15
DIA248240,6/24/2015,SF,W,5,Shrub ,2,15
DIA248240,6/24/2015,SF,W,5,Bare Ground,0,0
DIA248240,6/24/2015,SF,W,5,Litter,2,15
DIA248240,6/24/2015,SF,W,5,Gravel,0,0
DIA248240,6/24/2015,SF,W,5,Rock,2,15
DIA248240,6/24/2015,SF,W,5,Crust,0,0
DIA248240,6/24/2015,SF,W,6,Cheatgrass,0,0
DIA248240,6/24/2015,SF,W,6,Other Ann Grass,0,0
DIA248240,6/24/2015,SF,W,6,Perennial grass,1,2.5
DIA248240,6/24/2015,SF,W,6,Annual forb,2,15
DIA248240,6/24/2015,SF,W,6,Perennial forb ,1,2.5
DIA248240,6/24/2015,SF,W,6,Shrub ,3,37.5
DIA248240,6/24/2015,SF,W,6,Bare Ground,1,2.5
DIA248240,6/24/2015,SF,W,6,Litter,2,15
DIA248240,6/24/2015,SF,W,6,Gravel,0,0
DIA248240,6/24/2015,SF,W,6,Rock,3,37.5
DIA248240,6/24/2015,SF,W,6,Crust,0,0
DIA248240,6/24/2015,SF,W,11,Cheatgrass,0,0
DIA248240,6/24/2015,SF,W,11,Other Ann Grass,0,0
DIA248240,6/24/2015,SF,W,11,Perennial grass,1,2.5
DIA248240,6/24/2015,SF,W,11,Annual forb,0,0
DIA248240,6/24/2015,SF,W,11,Perennial forb ,1,2.5
DIA248240,6/24/2015,SF,W,11,Shrub ,3,37.5
DIA248240,6/24/2015,SF,W,11,Bare Ground,2,15
DIA248240,6/24/2015,SF,W,11,Litter,2,15
DIA248240,6/24/2015,SF,W,11,Gravel,2,15
DIA248240,6/24/2015,SF,W,11,Rock,0,0
DIA248240,6/24/2015,SF,W,11,Crust,0,0
DIA248240,6/24/2015,SF,W,12,Cheatgrass,0,0
DIA248240,6/24/2015,SF,W,12,Other Ann Grass,0,0
DIA248240,6/24/2015,SF,W,12,Perennial grass,0,0
DIA248240,6/24/2015,SF,W,12,Annual forb,1,2.5
DIA248240,6/24/2015,SF,W,12,Perennial forb ,2,15
